total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
15,11000000.0,97.9,2017-04-11T00:00:00,3,2.75,16.0,57.7,3,,False,False,14.7,1.0,New York City,14069.0,12621.0,0.0,,0.0,,
8,2100000.0,31.6,2018-10-16T00:00:00,1,,5.0,17.5,4,,False,False,5.5,1.0,Hartford,,,,,,,37.0
20,2550000.0,52.0,2019-03-08T00:00:00,2,2.6,5.0,31.0,3,,False,False,10.0,1.0,Generic US Locality,,,,,,,
5,7835000.0,52.56,2019-03-14T00:00:00,1,,24.0,15.36,2,,False,False,20.91,,New York City,43396.0,12153.0,0.0,,0.0,,
3,21042018.0,154.9,2017-09-10T00:00:00,4,3.3,16.0,89.11,3,,False,False,21.3,,New York City,37434.0,8460.0,1.0,441.0,2.0,427.0,563.0
18,16300000.0,153.0,2019-03-30T00:00:00,4,2.71,10.0,89.4,10,,False,False,,1.0,New York City,52130.0,14042.0,0.0,,2.0,346.0,
5,14800000.0,108.7,2019-04-11T00:00:00,3,4.0,5.0,72.4,5,,False,False,8.0,,New York City,23017.0,2559.0,1.0,559.0,0.0,,
11,3850000.0,31.7,2018-08-02T00:00:00,1,2.5,5.0,17.9,2,,False,False,5.6,2.0,New York City,10709.0,10933.0,0.0,,0.0,,8.0
2,7900000.0,71.8,2017-08-23T00:00:00,3,3.0,5.0,38.7,1,,False,False,12.0,,New York City,22036.0,3301.0,0.0,,1.0,585.0,
16,3400000.0,60.0,2017-10-10T00:00:00,3,2.5,5.0,44.1,1,,False,False,6.0,,Generic US Locality,26090.0,29514.0,0.0,,0.0,,98.0
9,3000000.0,43.8,2017-02-16T00:00:00,2,2.7,5.0,27.7,2,,False,False,5.5,0.0,Generic US Locality,31458.0,33170.0,0.0,,0.0,,246.0
7,2600000.0,30.2,2018-02-14T00:00:00,1,2.65,9.0,26.1,5,,False,False,6.2,,New York City,13952.0,15031.0,0.0,,1.0,824.0,12.000000000000002
8,8500000.0,49.9,2018-10-20T00:00:00,1,3.0,16.0,18.9,14,,False,False,10.6,,New York City,12114.0,8946.0,1.0,749.0,1.0,833.0,145.0
12,11640000.0,65.2,2018-10-02T00:00:00,2,,,30.8,4,,False,False,12.0,,New York City,39197.0,12373.0,1.0,123.0,0.0,,49.0
9,4300000.0,52.3,2017-10-06T00:00:00,2,,12.0,29.8,4,,False,False,10.9,,New York City,32794.0,13643.0,0.0,,0.0,,69.0
15,4600000.0,38.5,2019-04-16T00:00:00,1,2.5,12.0,18.5,5,,False,False,,,New York City,49065.0,16735.0,1.0,501.0,0.0,,
0,6150000.0,62.0,2017-10-13T00:00:00,3,,9.0,41.5,5,,False,False,8.5,2.0,New York City,41954.0,12168.0,1.0,10.0,0.0,,45.00000000000001
4,5200000.0,62.8,2016-06-01T00:00:00,3,,9.0,39.7,2,,False,False,9.7,0.0,New York City,12988.0,15579.0,0.0,,2.0,898.0,233.0
18,6400000.0,55.8,2018-11-16T00:00:00,3,2.5,9.0,38.0,2,,False,False,7.7,2.0,New York City,19386.0,16606.0,0.0,,0.0,,92.0
14,3270000.0,39.4,2017-04-17T00:00:00,1,,24.0,19.2,9,,False,False,11.0,0.0,Long Island City,,,,,,,79.0
6,7920000.0,83.8,2017-08-17T00:00:00,4,2.47,9.0,55.9,9,,False,False,9.8,1.0,New York City,30352.0,7724.0,0.0,,1.0,289.0,155.0
19,7700000.0,85.0,2019-02-07T00:00:00,3,2.7,10.0,50.0,1,,False,False,11.0,,New York City,15923.0,14719.0,0.0,,1.0,212.0,50.0
8,5300000.0,60.0,2016-05-19T00:00:00,3,,9.0,,4,,False,False,,0.0,New York City,52072.0,17061.0,1.0,1133.0,3.0,239.0,372.00000000000006
7,8715960.0,57.0,2017-06-29T00:00:00,1,,5.0,20.0,5,,False,False,16.0,0.0,New York City,17462.0,16465.0,1.0,1205.0,2.0,97.0,119.0
5,1600000.0,46.0,2016-04-22T00:00:00,2,,5.0,,2,False,False,False,,1.0,Generic US Locality,,,,,,,171.0
7,2900000.0,35.0,2015-02-04T00:00:00,1,2.7,17.0,16.1,17,False,False,False,8.3,2.0,Generic US Locality,,,,,,,586.0
4,3735325.0,37.4,2019-03-22T00:00:00,1,2.73,12.0,17.0,4,,False,False,,,Long Island City,,,,,,,21.0
13,9150000.0,98.3,2018-06-30T00:00:00,3,2.84,13.0,60.3,11,,False,False,12.5,1.0,Stamford,48910.0,52334.0,0.0,,2.0,582.0,271.0
5,10880000.0,123.1,2015-11-12T00:00:00,6,3.2,5.0,89.0,2,,False,False,11.0,,New York City,26009.0,3369.0,2.0,516.0,0.0,,992.0
6,4700000.0,67.0,2017-04-29T00:00:00,3,2.7,9.0,43.4,1,,False,False,8.8,2.0,New York City,15361.0,14157.0,0.0,,0.0,,339.0
2,3999000.0,34.1,2016-11-11T00:00:00,1,2.7,25.0,14.47,12,,False,False,10.4,0.0,New York City,18488.0,15945.0,0.0,,0.0,,355.00000000000006
1,3600000.0,44.2,2018-01-12T00:00:00,2,2.5,9.0,27.0,3,,False,False,6.3,2.0,Stamford,46926.0,50351.0,0.0,,1.0,590.0,24.000000000000004
8,1980000.0,30.6,2018-01-15T00:00:00,1,2.56,5.0,17.4,4,,False,False,5.7,,Generic US Locality,31366.0,33078.0,0.0,,0.0,,217.0
16,5080000.0,31.3,2019-04-23T00:00:00,1,2.5,7.0,16.0,4,False,False,False,7.6,1.0,New York City,27753.0,6692.0,1.0,860.0,1.0,694.0,
11,9000000.0,72.6,2018-09-08T00:00:00,2,2.9,5.0,43.2,4,,False,False,11.4,,New York City,22794.0,1645.0,2.0,276.0,3.0,485.0,
10,2450000.0,42.5,2019-04-17T00:00:00,1,2.6,5.0,17.2,5,,False,False,8.4,,Generic US Locality,,,,,,,
14,4700000.0,45.0,2019-04-11T00:00:00,2,2.5,9.0,27.4,4,,False,False,8.6,,New York City,42566.0,15070.0,0.0,,0.0,,
4,4300000.0,58.5,2016-06-15T00:00:00,2,,9.0,28.73,7,False,False,False,11.24,1.0,Jersey City,18309.0,30317.0,0.0,,1.0,353.0,45.00000000000001
12,8000000.0,54.0,2019-03-26T00:00:00,2,2.77,18.0,31.0,10,,False,False,11.0,,New York City,7659.0,13841.0,0.0,,0.0,,11.000000000000002
0,10018000.0,82.0,2015-01-29T00:00:00,3,,23.0,47.0,9,,False,False,13.0,1.0,New York City,9655.0,13255.0,1.0,980.0,1.0,1093.0,543.0
11,8700000.0,111.4,2016-10-10T00:00:00,4,3.1,4.0,73.2,2,,False,False,14.1,,New York City,20936.0,1218.0,1.0,463.0,3.0,55.0,791.0
5,4150000.0,50.41,2017-07-20T00:00:00,2,2.5,9.0,31.1,8,,False,False,7.0,1.0,New York City,41954.0,12168.0,1.0,10.0,0.0,,274.0
17,3700000.0,67.0,2018-09-07T00:00:00,3,2.7,9.0,42.2,8,,False,False,5.5,,Generic US Locality,,,,,,,
14,6700000.0,65.6,2018-02-27T00:00:00,2,2.55,10.0,36.7,10,,False,False,10.9,2.0,New York City,11657.0,11992.0,1.0,591.0,1.0,192.0,31.0
19,6550000.0,79.0,2018-04-05T00:00:00,4,2.6,9.0,55.3,6,,False,False,10.0,1.0,New York City,49666.0,16010.0,0.0,,0.0,,122.0
11,4690000.0,35.0,2019-04-01T00:00:00,1,2.7,17.0,16.0,15,False,False,False,9.8,1.0,New York City,36237.0,13151.0,0.0,,0.0,,
12,7700000.0,58.7,2017-12-12T00:00:00,1,,7.0,17.0,3,,False,False,15.7,,New York City,24102.0,4670.0,1.0,239.0,0.0,,136.0
8,3890000.0,37.0,2018-07-09T00:00:00,1,2.5,25.0,28.0,6,,False,False,9.0,,New York City,25408.0,16166.0,0.0,,0.0,,28.0
10,3750000.0,43.0,2018-05-09T00:00:00,2,,4.0,28.0,1,,False,False,6.0,,Generic US Locality,19775.0,31929.0,2.0,651.0,1.0,1064.0,277.0
7,5950000.0,59.6,2018-05-08T00:00:00,2,,25.0,31.48,17,,False,False,13.29,,New York City,43074.0,10820.0,0.0,,0.0,,182.00000000000003
20,2350000.0,35.4,2017-12-12T00:00:00,1,2.6,5.0,18.2,1,,False,False,9.8,,Generic US Locality,,,,,,,
10,5650000.0,61.4,2016-03-09T00:00:00,2,,16.0,34.0,8,,False,False,14.0,0.0,Generic US Locality,,,,,,,361.00000000000006
7,3350000.0,58.9,2017-04-05T00:00:00,2,2.6,5.0,31.5,3,,False,False,12.9,1.0,Generic US Locality,,,,,,,113.0
17,7950000.0,86.4,2019-04-24T00:00:00,4,,3.0,52.7,1,,False,False,12.7,,New York City,31729.0,2468.0,0.0,,0.0,,
13,2200000.0,47.0,2018-01-12T00:00:00,3,2.34,5.0,,1,,False,False,,,Generic US Locality,,,,,,,45.00000000000001
2,2530000.0,46.0,2017-11-25T00:00:00,1,2.77,4.0,19.3,3,,False,False,11.0,,Generic US Locality,,,,,,,42.0
11,7290000.0,74.3,2018-09-03T00:00:00,3,,24.0,41.9,3,,False,False,16.5,,New York City,43820.0,10987.0,0.0,,0.0,,68.0
11,3250000.0,34.3,2018-04-03T00:00:00,1,,11.0,14.73,7,,False,False,9.36,,New York City,22425.0,24137.0,0.0,,2.0,398.0,92.0
15,4250000.0,56.9,2015-02-28T00:00:00,3,,9.0,38.8,8,False,False,False,6.2,2.0,New York City,32350.0,12943.0,0.0,,0.0,,546.0
14,3900000.0,42.2,2018-03-08T00:00:00,1,,14.0,14.7,4,,False,False,10.4,,New York City,23239.0,12102.0,1.0,1021.0,1.0,893.0,166.0
17,19800000.0,118.0,2017-12-15T00:00:00,3,2.8,25.0,62.0,3,,False,False,21.5,,New York City,36827.0,12348.0,1.0,485.0,1.0,474.0,
3,7820000.0,57.0,2019-04-18T00:00:00,2,,5.0,33.0,3,,False,False,8.0,,New York City,26852.0,5700.0,2.0,586.0,0.0,,
0,4000000.0,60.0,2019-03-12T00:00:00,2,3.4,3.0,37.8,1,False,False,False,9.0,,Newark,25670.0,31456.0,3.0,370.0,3.0,534.0,45.00000000000001
14,3650000.0,35.8,2017-09-22T00:00:00,1,2.5,14.0,20.3,2,,False,False,7.7,0.0,New York City,46532.0,16030.0,0.0,,0.0,,48.00000000000001
4,2438033.0,28.1,2016-11-23T00:00:00,1,,,20.75,1,,False,False,,0.0,New York City,22041.0,17369.0,0.0,,1.0,374.0,251.0
5,5420000.0,43.4,2019-04-16T00:00:00,1,,24.0,,2,,False,False,12.4,2.0,New York City,23982.0,11634.0,0.0,,0.0,,
16,22000000.0,119.0,2017-02-16T00:00:00,3,3.5,5.0,56.0,3,False,False,False,35.0,0.0,New York City,21698.0,2004.0,1.0,688.0,1.0,86.0,77.0
6,4700000.0,42.0,2018-11-05T00:00:00,2,2.7,5.0,27.0,2,,False,False,6.0,1.0,New York City,11944.0,13619.0,0.0,,0.0,,116.0
7,7990000.0,55.0,2017-09-18T00:00:00,2,2.8,16.0,29.0,6,,False,False,10.0,2.0,New York City,41841.0,11838.0,1.0,275.0,0.0,,127.0
19,7250000.0,57.0,2018-12-13T00:00:00,2,,6.0,29.0,5,,False,False,10.0,,New York City,9226.0,12619.0,1.0,546.0,0.0,,18.0
10,1800000.0,36.2,2017-06-07T00:00:00,1,2.5,4.0,20.0,1,,False,False,9.0,1.0,Generic US Locality,,,,,,,451.0
9,6850000.0,57.1,2016-02-04T00:00:00,2,,9.0,29.5,4,,False,False,9.0,0.0,New York City,9774.0,10315.0,1.0,466.0,0.0,,356.00000000000006
6,6000000.0,46.4,2016-02-19T00:00:00,1,2.5,16.0,18.0,5,False,False,False,11.5,1.0,New York City,9968.0,13344.0,0.0,,0.0,,120.0
20,4500000.0,52.5,2018-08-12T00:00:00,2,2.6,14.0,29.5,11,,False,False,7.5,2.0,New York City,13787.0,11753.0,0.0,,0.0,,9.0
7,650000.0,31.0,2017-01-20T00:00:00,1,,3.0,,1,,False,False,,,Generic US Locality,,,,,,,378.00000000000006
7,4100000.0,31.0,2015-08-02T00:00:00,1,3.0,17.0,10.0,6,False,False,False,,0.0,New York City,39771.0,8672.0,1.0,139.0,0.0,,637.0
15,5000000.0,70.5,2018-01-23T00:00:00,3,2.65,9.0,44.9,9,,False,False,10.5,1.0,Generic US Locality,25594.0,29018.0,0.0,,0.0,,219.0
13,3200000.0,51.7,2019-01-22T00:00:00,2,2.65,16.0,29.2,5,,False,False,7.7,4.0,Generic US Locality,,,,,,,21.0
9,2950000.0,34.0,2017-05-25T00:00:00,1,2.6,9.0,17.0,9,False,False,False,8.0,,New Rochelle,,,,,,,564.0
15,5000000.0,43.0,2018-01-10T00:00:00,1,2.8,16.0,17.0,11,,False,False,12.5,,New York City,39771.0,8672.0,1.0,139.0,0.0,,103.0
17,3340000.0,37.0,2018-03-28T00:00:00,1,,5.0,19.0,4,,False,False,10.0,,New York City,47303.0,25866.0,1.0,251.0,1.0,350.0,75.0
10,3350000.0,31.2,2017-06-30T00:00:00,1,2.5,9.0,15.6,9,,False,False,8.2,0.0,New York City,46911.0,16431.0,0.0,,0.0,,21.0
9,1850000.0,40.2,2017-03-18T00:00:00,1,2.7,3.0,19.0,2,,False,False,9.0,2.0,Generic US Locality,,,,,,,147.0
0,5350000.0,65.6,2018-02-01T00:00:00,3,2.5,9.0,42.8,2,,False,False,9.5,2.0,New York City,12975.0,15566.0,0.0,,0.0,,85.0
16,3450000.0,58.0,2016-03-14T00:00:00,3,,9.0,38.5,1,,False,False,6.1,2.0,Generic US Locality,,,,,,,473.0
3,2050000.0,53.1,2017-08-10T00:00:00,2,2.6,3.0,29.0,1,,False,False,8.7,,Generic US Locality,,,,,,,448.0
6,900000.0,30.0,2017-11-21T00:00:00,1,2.5,5.0,15.0,4,,False,False,5.0,1.0,Generic US Locality,,,,,,,
8,17250000.0,102.4,2014-12-09T00:00:00,3,,8.0,53.2,3,,False,False,19.3,1.0,New York City,39393.0,11096.0,1.0,537.0,0.0,,
1,4600000.0,83.69,2019-04-29T00:00:00,4,,17.0,40.59,7,,False,False,21.4,,Generic US Locality,,,,,,,
14,37500000.0,158.0,2019-01-24T00:00:00,4,,12.0,88.0,4,,False,False,40.0,,New York City,25799.0,4593.0,0.0,,2.0,840.0,
12,39900000.0,140.6,2016-11-19T00:00:00,2,3.5,8.0,39.8,7,,False,False,49.2,4.0,New York City,32537.0,6589.0,0.0,,3.0,99.0,
8,2050000.0,53.0,2016-06-03T00:00:00,2,,5.0,29.0,4,,False,False,9.0,0.0,Generic US Locality,,,,,,,327.0
7,3150000.0,37.3,2016-08-16T00:00:00,1,2.8,17.0,15.2,14,,False,False,10.3,0.0,Generic US Locality,,,,,,,359.00000000000006
1,3930000.0,37.9,2016-04-19T00:00:00,1,,10.0,17.8,6,False,False,False,8.3,2.0,New York City,14286.0,15280.0,0.0,,1.0,115.0,104.0
2,14700000.0,120.0,2018-09-07T00:00:00,3,2.75,20.0,63.0,18,,False,False,16.0,5.0,New York City,39204.0,10430.0,2.0,627.0,3.0,77.0,61.0
7,650000.0,46.0,2018-03-15T00:00:00,2,2.5,5.0,30.0,5,,False,False,7.0,,Generic US Locality,,,,,,,75.0
16,4200000.0,60.1,2017-09-11T00:00:00,3,2.65,9.0,43.0,1,,False,False,7.0,2.0,New York City,28530.0,14249.0,0.0,,1.0,623.0,214.0
13,3700000.0,34.0,2019-03-18T00:00:00,1,2.6,10.0,18.0,8,,False,False,8.0,1.0,New York City,32831.0,13995.0,1.0,104.0,1.0,393.0,
20,1449900.0,43.8,2019-02-21T00:00:00,2,2.7,4.0,29.0,2,,False,False,5.0,1.0,Generic US Locality,,,,,,,
1,3950000.0,52.03,2018-09-21T00:00:00,2,,18.0,25.41,18,,False,False,11.52,,Jersey City,11976.0,17763.0,0.0,,0.0,,93.0
11,4750000.0,57.2,2017-03-07T00:00:00,2,2.5,10.0,29.8,1,,False,False,11.6,,New York City,35966.0,16267.0,1.0,450.0,3.0,309.0,542.0
9,4318000.0,37.55,2016-02-29T00:00:00,1,,14.0,15.2,10,,False,False,8.9,2.0,New York City,22098.0,23810.0,0.0,,2.0,100.0,694.0000000000001
4,2000000.0,31.0,2015-06-24T00:00:00,1,2.75,9.0,15.0,9,False,False,False,10.0,2.0,Jersey City,18471.0,24272.0,0.0,,0.0,,443.0
5,23900000.0,108.4,2018-11-15T00:00:00,3,3.06,7.0,,6,,False,False,,,New York City,26819.0,5026.0,1.0,657.0,1.0,678.0,96.0
5,4600000.0,65.0,2017-10-12T00:00:00,3,,15.0,44.0,11,,False,False,11.0,2.0,New York City,16124.0,14619.0,2.0,578.0,1.0,685.0,90.00000000000001
19,6000000.0,56.7,2019-03-11T00:00:00,2,3.2,5.0,34.1,5,,False,False,9.6,,New York City,22800.0,9274.0,1.0,77.0,1.0,542.0,
19,18450000.0,134.0,2019-03-18T00:00:00,4,,18.0,78.0,17,,False,False,30.0,,New York City,34991.0,11920.0,0.0,,0.0,,
15,4900000.0,63.0,2017-04-26T00:00:00,2,,9.0,34.4,5,,False,False,,0.0,New York City,40880.0,16747.0,0.0,,0.0,,22.000000000000004
3,3600000.0,45.2,2018-11-24T00:00:00,1,2.72,18.0,18.0,12,,False,False,14.2,2.0,Long Island City,,,,,,,52.0
17,37000000.0,115.0,2018-11-15T00:00:00,2,,5.0,65.0,2,,False,False,14.0,,New York City,23537.0,1995.0,2.0,121.0,2.0,663.0,158.0
7,2700000.0,62.4,2018-11-03T00:00:00,3,2.5,5.0,36.7,5,,False,False,8.1,,Generic US Locality,,,,,,,81.0
6,2650000.0,30.5,2018-02-06T00:00:00,1,2.6,4.0,17.2,2,,False,False,5.0,1.0,Generic US Locality,19516.0,31670.0,2.0,314.0,1.0,627.0,37.0
7,3200000.0,31.4,2017-09-02T00:00:00,1,2.6,9.0,16.0,7,,False,False,9.0,,New York City,18927.0,10458.0,0.0,,1.0,792.0,132.0
8,2400000.0,54.0,2016-04-06T00:00:00,3,,5.0,36.0,5,,False,False,5.0,0.0,Generic US Locality,,,,,,,179.00000000000003
10,3100000.0,31.1,2016-06-09T00:00:00,1,2.5,5.0,18.1,4,,False,False,6.5,0.0,Generic US Locality,57893.0,34821.0,1.0,195.0,2.0,315.0,520.0
5,3810000.0,41.68,2018-07-10T00:00:00,1,2.7,19.0,19.0,4,,False,False,10.44,,New York City,37792.0,14635.0,0.0,,0.0,,67.0
11,3150000.0,33.0,2017-06-05T00:00:00,1,,6.0,18.0,4,,False,False,7.0,0.0,New York City,45133.0,17371.0,0.0,,0.0,,45.00000000000001
7,3900000.0,51.0,2018-02-22T00:00:00,2,2.54,9.0,30.5,9,,False,False,7.0,1.0,Princeton,45825.0,34301.0,1.0,556.0,0.0,,172.0
10,5900000.0,70.0,2017-01-24T00:00:00,3,2.51,5.0,47.4,1,,False,False,8.0,,New York City,19859.0,4132.0,1.0,469.0,1.0,118.0,480.0
10,3400000.0,61.0,2016-03-11T00:00:00,2,2.5,9.0,32.0,6,False,False,False,14.4,2.0,Generic US Locality,,,,,,,334.0
2,900000.0,42.8,2017-06-14T00:00:00,2,,5.0,32.0,5,,False,False,5.0,,Generic US Locality,,,,,,,247.0
20,3850000.0,37.0,2018-10-14T00:00:00,1,2.5,16.0,18.2,15,False,False,False,8.8,1.0,New York City,41359.0,11491.0,2.0,75.0,0.0,,3.0000000000000004
8,2300000.0,35.0,2018-03-14T00:00:00,1,2.7,15.0,17.0,3,False,False,False,9.0,2.0,Generic US Locality,,,,,,,198.0
4,1690000.0,28.0,2017-08-09T00:00:00,1,,5.0,17.0,1,,False,False,6.0,0.0,Generic US Locality,,,,,,,14.0
7,5200000.0,56.8,2016-12-12T00:00:00,2,,12.0,,11,,False,False,,,New York City,16540.0,14877.0,1.0,215.0,0.0,,483.0
9,2650000.0,42.8,2017-04-25T00:00:00,2,,5.0,30.0,3,,False,False,4.5,0.0,Hartford,,,,,,,49.0
12,5550000.0,68.0,2017-04-02T00:00:00,2,,8.0,37.0,3,,False,False,13.0,0.0,New York City,17674.0,16470.0,1.0,398.0,2.0,563.0,136.0
19,7200000.0,70.6,2018-06-21T00:00:00,3,2.6,9.0,48.0,6,,False,False,8.0,,New York City,15895.0,11223.0,1.0,681.0,0.0,,63.0
7,3700000.0,47.0,2018-09-12T00:00:00,2,,9.0,29.0,7,,False,False,9.0,,Newark,25316.0,31102.0,1.0,50.0,0.0,,7.0
6,3500000.0,31.0,2016-04-05T00:00:00,1,2.55,5.0,17.5,1,,False,False,5.4,0.0,Generic US Locality,72005.0,53104.0,3.0,92.0,1.0,571.0,168.0
6,4400000.0,51.08,2016-11-08T00:00:00,2,,5.0,26.4,4,False,False,False,10.2,1.0,Princeton,39858.0,32539.0,0.0,,0.0,,254.0
2,2950000.0,32.0,2018-02-01T00:00:00,1,2.5,5.0,,1,,False,False,,,New York City,42629.0,15133.0,0.0,,0.0,,43.0
12,6283000.0,70.8,2017-10-05T00:00:00,3,,5.0,50.9,5,,False,False,8.2,,New York City,25335.0,4235.0,0.0,,0.0,,61.0
15,7900000.0,116.0,2018-08-23T00:00:00,3,2.5,9.0,61.8,9,,False,False,16.3,2.0,Generic US Locality,,,,,,,72.0
20,5350000.0,65.0,2018-07-09T00:00:00,2,2.78,25.0,30.0,9,,False,False,12.0,,New York City,16346.0,15142.0,0.0,,0.0,,52.0
35,5700000.0,83.9,2018-02-01T00:00:00,3,2.6,5.0,51.8,2,,False,False,9.6,,Generic US Locality,27245.0,30670.0,0.0,,0.0,,47.00000000000001
8,4800000.0,58.0,2018-02-01T00:00:00,3,,5.0,42.0,1,,False,False,6.0,,New York City,10980.0,9467.0,0.0,,0.0,,53.0
5,2500000.0,31.0,2018-01-05T00:00:00,1,2.5,5.0,18.0,2,,False,False,5.5,,Yonkers,55619.0,21294.0,0.0,,0.0,,102.0
20,12500000.0,86.0,2018-10-19T00:00:00,3,2.8,25.0,47.0,3,,False,False,13.0,5.0,New York City,52192.0,15686.0,0.0,,1.0,441.0,
8,3190000.0,31.0,2018-08-07T00:00:00,1,2.65,9.0,18.0,4,,False,False,6.5,,New York City,44931.0,16446.0,1.0,929.0,0.0,,51.0
1,2450000.0,49.0,2016-03-09T00:00:00,3,,5.0,34.0,2,,False,False,5.5,1.0,Generic US Locality,,,,,,,189.00000000000003
6,5100000.0,48.6,2017-11-29T00:00:00,2,,3.0,32.5,3,,False,False,8.0,,New York City,42608.0,8765.0,0.0,,0.0,,12.000000000000002
8,13900000.0,108.0,2018-09-29T00:00:00,4,,6.0,76.9,2,False,False,False,11.2,,New York City,25301.0,3876.0,1.0,320.0,0.0,,156.0
11,5650000.0,46.3,2017-03-13T00:00:00,2,,6.0,28.8,2,,False,False,9.0,0.0,New York City,31327.0,3144.0,0.0,,0.0,,89.00000000000001
9,3050000.0,29.4,2018-02-27T00:00:00,1,,5.0,15.1,4,,False,False,7.3,,New York City,42365.0,9857.0,3.0,510.0,1.0,565.0,225.0
12,9990000.0,67.0,2017-07-10T00:00:00,1,2.84,9.0,37.0,7,,False,False,17.0,1.0,New York City,23988.0,5129.0,1.0,741.0,1.0,713.0,50.0
19,4850000.0,59.7,2015-03-19T00:00:00,3,2.5,5.0,47.4,4,,False,False,6.4,1.0,New York City,43095.0,15599.0,0.0,,0.0,,974.0
2,12734000.0,97.0,2016-01-30T00:00:00,3,,10.0,51.2,7,,False,False,18.4,0.0,New York City,23617.0,5223.0,0.0,,1.0,874.0,195.0
2,3700000.0,39.7,2017-07-11T00:00:00,1,2.55,4.0,21.0,1,,False,False,7.4,0.0,Generic US Locality,57025.0,33954.0,2.0,357.0,2.0,248.0,37.0
6,2000000.0,25.0,2017-02-07T00:00:00,1,,5.0,,5,False,False,False,,0.0,Generic US Locality,,,,,,,45.00000000000001
6,9591727.0,72.0,2017-06-29T00:00:00,2,2.8,10.0,34.0,9,,False,False,17.0,0.0,New York City,23756.0,5384.0,1.0,2295.0,1.0,534.0,118.0
0,6090000.0,62.0,2015-09-06T00:00:00,2,,28.0,30.0,22,,False,False,10.0,1.0,New York City,19971.0,21683.0,0.0,,1.0,546.0,323.0
4,4500000.0,42.1,2019-04-26T00:00:00,2,2.5,9.0,28.0,2,,False,False,7.0,,New York City,13889.0,10773.0,0.0,,0.0,,
6,3900000.0,45.4,2017-09-22T00:00:00,2,,5.0,27.8,3,,False,False,7.1,,New York City,19947.0,15543.0,1.0,215.0,2.0,920.0,121.0
3,3200000.0,32.0,2018-09-10T00:00:00,1,2.8,12.0,17.0,2,,False,False,6.0,,New York City,13482.0,14561.0,0.0,,1.0,97.0,9.0
11,4950000.0,45.8,2019-04-04T00:00:00,2,2.55,9.0,26.7,9,,False,False,6.3,2.0,New York City,14107.0,15101.0,0.0,,1.0,295.0,
15,7500000.0,67.0,2017-04-18T00:00:00,2,,17.0,34.0,15,,False,False,13.0,0.0,New York City,27918.0,12441.0,1.0,634.0,1.0,465.0,15.0
16,7100000.0,50.0,2016-04-20T00:00:00,3,,5.0,31.5,1,,False,False,5.0,,New York City,21341.0,2043.0,2.0,377.0,1.0,411.0,900.0
12,7500000.0,124.8,2018-04-25T00:00:00,2,,4.0,37.1,1,,False,False,14.1,,Generic US Locality,54164.0,35263.0,0.0,,0.0,,
1,3300000.0,32.9,2018-11-01T00:00:00,1,,12.0,17.9,7,,False,False,6.2,,New York City,47694.0,16122.0,0.0,,0.0,,7.0
10,5800000.0,57.0,2017-08-30T00:00:00,2,2.76,18.0,29.0,3,,False,False,13.0,,Greenwich,,,,,,,122.0
10,6000000.0,58.0,2016-05-14T00:00:00,2,3.0,5.0,36.6,2,False,False,False,7.9,0.0,New York City,39136.0,9974.0,2.0,611.0,1.0,782.0,445.0
1,21800000.0,163.4,2017-12-10T00:00:00,5,3.5,5.0,119.5,2,False,False,False,10.0,,New York City,26791.0,5493.0,1.0,349.0,0.0,,106.0
10,7700000.0,79.0,2019-03-11T00:00:00,3,2.9,12.0,47.0,11,,False,False,15.0,5.0,New York City,38622.0,14116.0,0.0,,0.0,,
19,5500000.0,55.0,2018-03-06T00:00:00,2,2.7,9.0,31.2,4,,False,False,8.5,2.0,New York City,34589.0,12622.0,0.0,,0.0,,7.0
13,3990000.0,40.0,2018-09-03T00:00:00,1,2.6,19.0,18.0,15,,False,False,11.3,1.0,Jersey City,11858.0,17411.0,0.0,,0.0,,81.0
0,3980000.0,46.2,2016-01-14T00:00:00,2,2.5,5.0,28.7,3,False,False,False,6.4,1.0,New York City,26990.0,8669.0,0.0,,0.0,,550.0
13,3200000.0,32.2,2017-06-15T00:00:00,1,2.65,9.0,19.0,5,False,False,False,6.5,2.0,New York City,46240.0,14856.0,1.0,451.0,0.0,,45.00000000000001
0,2950000.0,30.0,2017-11-21T00:00:00,1,2.5,9.0,16.0,5,,False,False,7.0,,New York City,14442.0,11734.0,1.0,641.0,1.0,84.0,168.0
15,9900000.0,85.0,2019-05-01T00:00:00,3,2.78,25.0,49.0,14,,False,False,13.0,2.0,New York City,39653.0,8913.0,0.0,,0.0,,
20,4400000.0,58.5,2017-12-08T00:00:00,2,,24.0,29.1,8,,False,False,7.7,,Newark,28554.0,34341.0,0.0,,3.0,287.0,490.0
18,6200000.0,46.9,2018-07-30T00:00:00,2,3.0,5.0,28.3,5,,False,False,7.9,1.0,New York City,31037.0,6337.0,1.0,374.0,3.0,342.0,183.00000000000003
11,3300000.0,33.0,2017-12-26T00:00:00,1,2.5,15.0,18.6,1,,False,False,6.3,2.0,New York City,51144.0,16472.0,0.0,,0.0,,17.0
5,2100000.0,48.2,2016-08-18T00:00:00,3,2.5,5.0,33.6,5,,False,False,5.5,1.0,Generic US Locality,,,,,,,635.0
